"","pathways","z-score","Z_p-value","X2-score","X2_p-value"
"40","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",54.8731951459252,0,22.0441804802897,0
"41","KEGG_FATTY_ACID_METABOLISM",45.6315038043797,0,24.1838892055397,0
"42","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",21.8216202052073,0,209.240797615065,0
"43","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",7.7922010921047,4.44805482769176e-15,263.540635628245,0
"44","KEGG_FOCAL_ADHESION",11.1339067933141,0,290.77876880255,0
"45","KEGG_GAP_JUNCTION",14.5182402890011,0,209.914340380169,0
"46","KEGG_GLUTATHIONE_METABOLISM",2.61675129670739,0.00496637725172352,297.799729049986,0
"47","KEGG_GLYCOLYSIS_GLUCONEOGENESIS",56.220861869902,0,79.0713531857855,0
"48","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",13.3513743477651,8.65852251387882e-41,179.569060113405,0
"49","KEGG_HEMATOPOIETIC_CELL_LINEAGE",62.8056725706908,0,34.5491038851034,0
"50","KEGG_HUNTINGTONS_DISEASE",7.16062561859905,5.26079359864819e-13,241.277768935765,0
"51","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",22.372942273042,6.17693280748586e-111,188.086733042792,0
"52","KEGG_INSULIN_SIGNALING_PATHWAY",3.32895786152619,0.000498467391557768,294.379231862314,0
"53","KEGG_JAK_STAT_SIGNALING_PATHWAY",61.9453720332299,0,140.19596322764,0
"54","KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",46.70112469079,0,165.970234753783,0
"55","KEGG_LONG_TERM_POTENTIATION",36.3882827750188,0,73.6378757381402,0
"56","KEGG_LYSINE_DEGRADATION",3.21105291592259,0.000752078654244653,224.044158669021,0
"57","KEGG_LYSOSOME",51.0086682773224,0,95.3240840697187,0
"58","KEGG_MAPK_SIGNALING_PATHWAY",11.1475579959947,0,209.815947992928,0
"59","KEGG_MELANOMA",47.193744834634,0,17.8913462130703,0
"60","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",56.1686949512631,0,23.6432991578257,0
"61","KEGG_MTOR_SIGNALING_PATHWAY",3.77508530914434,9.30063290875054e-05,402.3006647748,0
"62","KEGG_N_GLYCAN_BIOSYNTHESIS",4.09031893298295,2.51897017235387e-05,270.008143776455,0
"63","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",36.0808036370751,0,202.693062762498,0
"64","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",36.3139949412486,9.15515751884242e-289,187.34275738653,0
"65","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",23.8626373481816,0,148.705136969023,0
"66","KEGG_OLFACTORY_TRANSDUCTION",8.37192946397814,3.8343957424011e-17,214.470607529791,0
"67","KEGG_OOCYTE_MEIOSIS",16.7366835281031,0,238.991758303335,0
"68","KEGG_OXIDATIVE_PHOSPHORYLATION",56.3602133401545,0,125.813739864254,0
"69","KEGG_PARKINSONS_DISEASE",0.104100703499545,0.460770661515256,354.99099745345,0
"70","KEGG_PATHWAYS_IN_CANCER",62.616184593734,0,134.149169587275,0
"71","KEGG_PEROXISOME",5.73597481251737,6.11868460166879e-09,303.307933309845,0
"72","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",14.9086638267578,0,261.871327292395,0
"73","KEGG_PPAR_SIGNALING_PATHWAY",7.1647633843182,5.1368316356917e-13,295.589125292353,0
"74","KEGG_PRIMARY_IMMUNODEFICIENCY",55.0684474924301,0,9.55318794179343,0
"75","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",30.2627691320429,0,105.607730995267,0
"76","KEGG_PROSTATE_CANCER",32.9662889572544,0,203.639052122005,0
"77","KEGG_PURINE_METABOLISM",5.13269480122575,1.75964082176152e-07,149.090723049322,0
"78","KEGG_PYRIMIDINE_METABOLISM",27.8224956476498,2.06863974899292e-170,125.128426592833,0
"79","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",24.7313327686365,0,195.465984375366,0
"80","KEGG_RENAL_CELL_CARCINOMA",38.3663753616904,0,108.010031898626,0
"81","KEGG_RETINOL_METABOLISM",63.3553979905356,0,104.246671528743,0
"82","KEGG_RIBOSOME",0.485174807147581,0.323142628513855,264.70734630221,0
"83","KEGG_SMALL_CELL_LUNG_CANCER",52.6570908083305,0,136.237503112151,0
"84","KEGG_SPLICEOSOME",30.9495669218244,0,243.18568484629,0
"85","KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",53.2266866689517,0,19.6877761159708,0
"86","KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",39.1664441258577,0,148.850835077532,0
"87","KEGG_TASTE_TRANSDUCTION",13.3404045444679,0,238.048766593376,0
"88","KEGG_TGF_BETA_SIGNALING_PATHWAY",8.89312059428637,0,325.459393794197,0
"89","KEGG_TIGHT_JUNCTION",35.253317896862,2.84573479502918e-272,212.068011145366,0
"90","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",45.8331838917266,0,119.545094742607,0
"91","KEGG_TYPE_II_DIABETES_MELLITUS",7.06695351800716,1.03084836264573e-12,302.943690600262,0
"92","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",1.0816826163374,0.149830235957909,221.425740135689,0
"93","KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",23.9273377959487,0,354.923510443815,0
"94","KEGG_VEGF_SIGNALING_PATHWAY",39.8832041063581,0,69.6311773123042,0
"95","KEGG_VIBRIO_CHOLERAE_INFECTION",46.2590321418755,0,229.194552154707,0
"96","KEGG_VIRAL_MYOCARDITIS",15.9648304541507,0,173.292877633584,0
"97","KEGG_WNT_SIGNALING_PATHWAY",16.0195526766035,0,286.097096460023,0
"98","KRCC",0.415547196071548,0.347258574622771,230.469151394621,0
"99","REACTOME_AMINE_LIGAND_BINDING_RECEPTORS",38.6109139236206,0,196.05225520086,0
"100","REACTOME_APOPTOSIS",10.9030905262217,7.68713167858168e-28,211.343377324139,0
"101","REACTOME_AXON_GUIDANCE",17.8121059619255,4.60308367312954e-71,204.364809706317,0
"102","REACTOME_BIOLOGICAL_OXIDATIONS",41.3793603274206,0,123.783720341652,0
"103","REACTOME_CD28_CO_STIMULATION",31.2074770635282,7.79511354363167e-214,231.543870870146,0
"104","REACTOME_CELL_CELL_ADHESION_SYSTEMS",42.792066900062,0,180.898043568853,0
"105","REACTOME_CELL_CYCLE_CHECKPOINTS",18.1556859595935,0,205.830192336687,0
"106","REACTOME_CELL_CYCLE_MITOTIC",6.51871232273503,4.53058515706223e-11,200.463871417066,0
"107","REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE",15.5108991080085,0,232.738269517237,0
"108","REACTOME_CELL_JUNCTION_ORGANIZATION",46.6079734472198,0,166.237321142299,0
"109","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",13.5030409839113,1.12539187265887e-41,163.967182236634,0
"110","REACTOME_CENTROSOME_MATURATION",10.9671616828611,3.81845330219876e-28,208.375872924875,0
"111","REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",48.8861976988329,0,16.4016002729007,0
"112","REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS",16.2630876624598,0,209.334646900544,0
"113","REACTOME_CLATHRIN_DERIVED_VESICLE_BUDDING",50.1055427789376,0,42.851239011659,0
"114","REACTOME_COLLAGEN_MEDIATED_ACTIVATION_CASCADE",12.4100154384,1.6690881779113e-35,259.708891283328,0
"115","REACTOME_COMMON_PATHWAY",1.42562531526686,0.0834375409773117,294.705571166977,0
"116","REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY",4.14716496549754,1.99085224453085e-05,275.518967586678,0
"117","REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE",10.2252581868844,1.04747606632258e-24,140.351016083279,0
"118","REACTOME_DARPP32_EVENTS",21.9535299035674,0,249.694353165328,0
"119","REACTOME_DIABETES_PATHWAYS",12.7556546548479,2.12820086952878e-37,242.738440584955,0
"120","REACTOME_DNA_REPAIR",6.77264396840082,8.12892610367401e-12,224.283548845593,0
"121","REACTOME_DNA_REPLICATION_PRE_INITIATION",5.72901088737595,6.33657810465073e-09,248.116037619182,0
"122","REACTOME_DOWNSTREAM_EVENTS_IN_GPCR_SIGNALING",19.0158552428747,0,219.112287873385,0
"123","REACTOME_DOWNSTREAM_TCR_SIGNALING",23.3505016928335,0,158.595072608392,0
"124","REACTOME_ELECTRON_TRANSPORT_CHAIN",16.9499402691209,1.53378569799802e-64,285.629840007232,0
"125","REACTOME_ELONGATION_AND_PROCESSING_OF_CAPPED_TRANSCRIPTS",4.38379115655763,7.05928042568199e-06,263.446340886259,0
"126","REACTOME_FORMATION_AND_MATURATION_OF_MRNA_TRANSCRIPT",11.1944933747738,0,235.648708809098,0
"127","REACTOME_FORMATION_OF_A_POOL_OF_FREE_40S_SUBUNITS",0.485174807147581,0.323142628513855,264.70734630221,0
"128","REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE",10.9427894430605,0,279.666930092946,0
"129","REACTOME_FORMATION_OF_PLATELET_PLUG",18.7911296790316,0,229.099380706387,0
"130","REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS",18.1999488408213,0,213.292021828282,0
"131","REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",12.9421794746345,0,221.056235006089,0
"132","REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS",21.2281547886146,0,225.792573611135,0
"133","REACTOME_G_ALPHA_S_SIGNALLING_EVENTS",15.1198272398307,9.32718914227582e-52,167.08154389824,0
"134","REACTOME_G1_S_TRANSITION",8.03574198915892,6.25128503299831e-16,224.295901932004,0
"135","REACTOME_G2_M_CHECKPOINTS",31.1197880925675,0,140.62166110755,0
"136","REACTOME_G2_M_TRANSITION",3.61190440845402,0.000175751451545711,205.630324397508,0
"137","REACTOME_GENE_EXPRESSION",1.64130982853954,0.0554567957452395,228.090996663742,0
"138","REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES",24.2341747166735,0,251.419805462649,0
"139","REACTOME_GLUCOSE_METABOLISM",27.5826890745782,1.57450257708486e-167,199.017146590888,0
"140","REACTOME_GLUCOSE_REGULATION_OF_INSULIN_SECRETION",16.6780794118285,1.49486170805873e-62,225.094348534308,0
"141","REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS",50.1055427789376,0,42.851239011659,0
"142","REACTOME_GPCR_LIGAND_BINDING",7.04824864208044,1.17206244709678e-12,218.096963867049,0
"143","REACTOME_GTP_HYDROLYSIS_AND_JOINING_OF_THE_60S_RIBOSOMAL_SUBUNIT",0.485174807147581,0.323142628513855,264.70734630221,0
"144","REACTOME_HEMOSTASIS",4.13599499752742,2.07834991810856e-05,228.799696601471,0
"145","REACTOME_HIV_INFECTION",19.1307116912029,0,212.07378126197,0
"146","REACTOME_HIV_LIFE_CYCLE",21.9703529488645,0,219.31737033012,0
"147","REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS",0.247685786737461,0.41011366667774,227.706328942236,0
"148","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",39.4642956650306,0,120.460282888629,0
"149","REACTOME_INFLUENZA_LIFE_CYCLE",18.4208074492728,7.290558975414e-76,262.232455688451,0
"150","REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION",0.485174807147581,0.323142628513855,264.70734630221,0
"151","REACTOME_INNATE_IMMUNITY_SIGNALING",31.10231589448,0,272.045938047746,0
"152","REACTOME_INSULIN_SYNTHESIS_AND_SECRETION",21.7130092165223,1.3008779869795e-104,210.751636729495,0
"153","REACTOME_INTEGRATION_OF_ENERGY_METABOLISM",16.1363029380812,1.11171243338898e-58,261.373367133562,0
"154","REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",13.6264753937185,0,177.288242058905,0
"155","REACTOME_IRS_RELATED_EVENTS",11.4459335789058,0,365.119182818649,0
"156","REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE",4.36913308551807,7.50620111135962e-06,273.73179846172,0
"157","REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES",10.9671616828611,3.81845330219876e-28,208.375872924875,0
"158","REACTOME_MEMBRANE_TRAFFICKING",40.622263406477,0,150.230257533215,0
"159","REACTOME_METABLISM_OF_NUCLEOTIDES",11.3878197837525,0,183.775715178617,0
"160","REACTOME_METABOLISM_OF_AMINO_ACIDS",17.7047860812401,3.09008660372349e-70,131.002757685344,0
"161","REACTOME_METABOLISM_OF_BILE_ACIDS_AND_BILE_SALTS",30.0370247297054,0,168.742040757078,0
"162","REACTOME_METABOLISM_OF_CARBOHYDRATES",54.7612956236973,0,124.456053734157,0
"163","REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS",28.8861673686325,0,195.80680437546,0
"164","REACTOME_METABOLISM_OF_PROTEINS",20.7991472188481,0,236.49917429254,0
"165","REACTOME_METABOLISM_OF_RNA",28.0427204562775,4.41049636578349e-173,221.809122566633,0
"166","REACTOME_MITOTIC_M_M_G1_PHASES",15.101337336718,1.22564138311193e-51,192.932879286606,0
"167","REACTOME_MITOTIC_PROMETAPHASE",12.3026845708422,6.29718486640481e-35,210.76963465617,0
"168","REACTOME_MRNA_SPLICING",1.4661221600417,0.0780986957541788,248.573056826126,0
"169","REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH",11.2898981893287,1.03645806595729e-29,251.770501620114,0
"170","REACTOME_NCAM1_INTERACTIONS",21.9380007180336,9.56527125495655e-107,215.012470976258,0
"171","REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK",7.5546619491358,2.7843112431032e-14,246.964206347365,0
"172","REACTOME_OLFACTORY_SIGNALING_PATHWAY",4.24070961682427,1.33302162114209e-05,221.562047398671,0
"173","REACTOME_OPIOID_SIGNALLING",25.72141908392,0,169.386355336483,0
"174","REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING",15.5108991080085,0,232.738269517237,0
"175","REACTOME_PD1_SIGNALING",41.2270745679189,0,3.13025077115208,0.000886128109023758
"176","REACTOME_PEPTIDE_CHAIN_ELONGATION",0.485174807147581,0.323142628513855,264.70734630221,0
"177","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",25.6049026116752,0,143.516790877928,0
"178","REACTOME_PHASE_1_FUNCTIONALIZATION_OF_COMPOUNDS",30.427799302128,2.15814122272707e-203,134.269816797121,0
"179","REACTOME_PLATELET_ACTIVATION",18.7048375416729,0,247.235672802927,0
"180","REACTOME_PLATELET_ACTIVATION_TRIGGERS",18.7056147486198,3.65999759552989e-78,220.72890709095,0
"181","REACTOME_PLATELET_DEGRANULATION",24.5734163152132,0,223.348295316533,0
"182","REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",11.5655444995238,4.3969147175343e-31,250.356553245773,0
"183","REACTOME_PYRUVATE_METABOLISM_AND_TCA_CYCLE",0.0656063593944542,0.473845612979758,205.863943921304,0
"184","REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT",5.38993541900221,4.36825827998738e-08,229.197471372029,0
"185","REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS",5.38993541900221,4.36825827998738e-08,229.197471372029,0
"186","REACTOME_REGULATION_OF_INSULIN_SECRETION",12.5728092666971,2.17164426081644e-36,221.004861148665,0
"187","REACTOME_RHO_GTPASE_CYCLE",44.1380711245941,0,150.639192839373,0
"188","REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION",17.7147169024691,0,212.67911562039,0
"189","REACTOME_S_PHASE",8.51268980882245,1.15718620386191e-17,230.343189355785,0
"190","REACTOME_SIGNALING_BY_PDGF",5.02510099061575,3.08152988658705e-07,254.506978779028,0
"191","REACTOME_SIGNALING_IN_IMMUNE_SYSTEM",32.533942069593,0,217.259797909169,0
"192","REACTOME_SIGNALLING_BY_NGF",16.0595362570137,0,230.779041604858,0
"193","REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT",11.5361339726289,6.14879331858204e-31,289.378872803871,0
"194","REACTOME_STEROID_METABOLISM",12.3298844140411,0,232.738230238744,0
"195","REACTOME_SYNTHESIS_OF_DNA",2.40978179404577,0.00883461832550513,266.49709530266,0
"196","REACTOME_TCR_SIGNALING",15.8855542210507,0,262.665595090789,0
"197","REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS",26.2153005363793,0,158.983702557569,0
"198","REACTOME_TIGHT_JUNCTION_INTERACTIONS",61.5202757242807,0,11.3801630819267,0
"199","REACTOME_TOLL_LIKE_RECEPTOR_3_CASCADE",12.8361202874801,0,328.838319532821,0
"200","REACTOME_TOLL_RECEPTOR_CASCADES",23.1280216950524,0,304.073691710785,0
"201","REACTOME_TRANSCRIPTION",22.6092517401413,0,221.707347219665,0
"202","REACTOME_TRANSLATION",0.485174807147581,0.323142628513855,264.70734630221,0
"203","REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES",27.5102029419325,1.15289399898224e-166,261.333032032727,0
"204","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",27.6532759395878,2.25470513697714e-168,183.349217174823,0
"205","REACTOME_TRKA_SIGNALLING_FROM_THE_PLASMA_MEMBRANE",1.44385281010611,0.0810461561061568,179.443920282106,0
"206","REACTOME_TRNA_AMINOACYLATION",20.5431575711691,7.33692761317749e-94,198.417274196596,0
"207","REACTOME_VIRAL_MRNA_TRANSLATION",0.485174807147581,0.323142628513855,264.70734630221,0
