"","pathways","X2-score","X2_p-value"
"34","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",274.430712979185,0
"35","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",152.520507323216,0
"36","KEGG_DILATED_CARDIOMYOPATHY",202.542205656097,0
"37","KEGG_DRUG_METABOLISM_CYTOCHROME_P450",20.5129294271259,0
"38","KEGG_ECM_RECEPTOR_INTERACTION",258.191070473629,0
"39","KEGG_ENDOCYTOSIS",321.224075865295,0
"40","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",22.0441804802897,0
"41","KEGG_FATTY_ACID_METABOLISM",24.1838892055397,0
"42","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",209.240797615065,0
"43","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",263.540635628245,0
"44","KEGG_FOCAL_ADHESION",290.77876880255,0
"45","KEGG_GAP_JUNCTION",209.914340380169,0
"46","KEGG_GLUTATHIONE_METABOLISM",297.799729049986,0
"47","KEGG_GLYCOLYSIS_GLUCONEOGENESIS",79.0713531857855,0
"48","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",179.569060113405,0
"49","KEGG_HEMATOPOIETIC_CELL_LINEAGE",34.5491038851034,0
"50","KEGG_HUNTINGTONS_DISEASE",241.277768935765,0
"51","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",188.086733042792,0
"52","KEGG_INSULIN_SIGNALING_PATHWAY",294.379231862314,0
"53","KEGG_JAK_STAT_SIGNALING_PATHWAY",140.19596322764,0
"54","KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",165.970234753783,0
"55","KEGG_LONG_TERM_POTENTIATION",73.6378757381402,0
"56","KEGG_LYSINE_DEGRADATION",224.044158669021,0
"57","KEGG_LYSOSOME",95.3240840697187,0
"58","KEGG_MAPK_SIGNALING_PATHWAY",209.815947992928,0
"59","KEGG_MELANOMA",17.8913462130703,0
"60","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",23.6432991578257,0
"61","KEGG_MTOR_SIGNALING_PATHWAY",402.3006647748,0
"62","KEGG_N_GLYCAN_BIOSYNTHESIS",270.008143776455,0
"63","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",202.693062762498,0
"64","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",187.34275738653,0
"65","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",148.705136969023,0
"66","KEGG_OLFACTORY_TRANSDUCTION",214.470607529791,0
"67","KEGG_OOCYTE_MEIOSIS",238.991758303335,0
"68","KEGG_OXIDATIVE_PHOSPHORYLATION",125.813739864254,0
"69","KEGG_PARKINSONS_DISEASE",354.99099745345,0
"70","KEGG_PATHWAYS_IN_CANCER",134.149169587275,0
"71","KEGG_PEROXISOME",303.307933309845,0
"72","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",261.871327292395,0
"73","KEGG_PPAR_SIGNALING_PATHWAY",295.589125292353,0
"74","KEGG_PRIMARY_IMMUNODEFICIENCY",9.55318794179343,0
"75","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",105.607730995267,0
"76","KEGG_PROSTATE_CANCER",203.639052122005,0
"77","KEGG_PURINE_METABOLISM",149.090723049322,0
"78","KEGG_PYRIMIDINE_METABOLISM",125.128426592833,0
"79","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",195.465984375366,0
"80","KEGG_RENAL_CELL_CARCINOMA",108.010031898626,0
"81","KEGG_RETINOL_METABOLISM",104.246671528743,0
"82","KEGG_RIBOSOME",264.70734630221,0
"83","KEGG_SMALL_CELL_LUNG_CANCER",136.237503112151,0
"84","KEGG_SPLICEOSOME",243.18568484629,0
"85","KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",19.6877761159708,0
"86","KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",148.850835077532,0
"87","KEGG_TASTE_TRANSDUCTION",238.048766593376,0
"88","KEGG_TGF_BETA_SIGNALING_PATHWAY",325.459393794197,0
"89","KEGG_TIGHT_JUNCTION",212.068011145366,0
"90","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",119.545094742607,0
"91","KEGG_TYPE_II_DIABETES_MELLITUS",302.943690600262,0
"92","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",221.425740135689,0
"93","KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",354.923510443815,0
"94","KEGG_VEGF_SIGNALING_PATHWAY",69.6311773123042,0
"95","KEGG_VIBRIO_CHOLERAE_INFECTION",229.194552154707,0
"96","KEGG_VIRAL_MYOCARDITIS",173.292877633584,0
"97","KEGG_WNT_SIGNALING_PATHWAY",286.097096460023,0
"98","KRCC",230.469151394621,0
"99","REACTOME_AMINE_LIGAND_BINDING_RECEPTORS",196.05225520086,0
"100","REACTOME_APOPTOSIS",211.343377324139,0
"101","REACTOME_AXON_GUIDANCE",204.364809706317,0
"102","REACTOME_BIOLOGICAL_OXIDATIONS",123.783720341652,0
"103","REACTOME_CD28_CO_STIMULATION",231.543870870146,0
"104","REACTOME_CELL_CELL_ADHESION_SYSTEMS",180.898043568853,0
"105","REACTOME_CELL_CYCLE_CHECKPOINTS",205.830192336687,0
"106","REACTOME_CELL_CYCLE_MITOTIC",200.463871417066,0
"107","REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE",232.738269517237,0
"108","REACTOME_CELL_JUNCTION_ORGANIZATION",166.237321142299,0
"109","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",163.967182236634,0
"110","REACTOME_CENTROSOME_MATURATION",208.375872924875,0
"111","REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",16.4016002729007,0
"112","REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS",209.334646900544,0
"113","REACTOME_CLATHRIN_DERIVED_VESICLE_BUDDING",42.851239011659,0
"114","REACTOME_COLLAGEN_MEDIATED_ACTIVATION_CASCADE",259.708891283328,0
"115","REACTOME_COMMON_PATHWAY",294.705571166977,0
"116","REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY",275.518967586678,0
"117","REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE",140.351016083279,0
"118","REACTOME_DARPP32_EVENTS",249.694353165328,0
"119","REACTOME_DIABETES_PATHWAYS",242.738440584955,0
"120","REACTOME_DNA_REPAIR",224.283548845593,0
"121","REACTOME_DNA_REPLICATION_PRE_INITIATION",248.116037619182,0
"122","REACTOME_DOWNSTREAM_EVENTS_IN_GPCR_SIGNALING",219.112287873385,0
"123","REACTOME_DOWNSTREAM_TCR_SIGNALING",158.595072608392,0
"124","REACTOME_ELECTRON_TRANSPORT_CHAIN",285.629840007232,0
"125","REACTOME_ELONGATION_AND_PROCESSING_OF_CAPPED_TRANSCRIPTS",263.446340886259,0
"126","REACTOME_FORMATION_AND_MATURATION_OF_MRNA_TRANSCRIPT",235.648708809098,0
"127","REACTOME_FORMATION_OF_A_POOL_OF_FREE_40S_SUBUNITS",264.70734630221,0
"128","REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE",279.666930092946,0
"129","REACTOME_FORMATION_OF_PLATELET_PLUG",229.099380706387,0
"130","REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS",213.292021828282,0
"131","REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",221.056235006089,0
"132","REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS",225.792573611135,0
"133","REACTOME_G_ALPHA_S_SIGNALLING_EVENTS",167.08154389824,0
"134","REACTOME_G1_S_TRANSITION",224.295901932004,0
"135","REACTOME_G2_M_CHECKPOINTS",140.62166110755,0
"136","REACTOME_G2_M_TRANSITION",205.630324397508,0
"137","REACTOME_GENE_EXPRESSION",228.090996663742,0
"138","REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES",251.419805462649,0
"139","REACTOME_GLUCOSE_METABOLISM",199.017146590888,0
"140","REACTOME_GLUCOSE_REGULATION_OF_INSULIN_SECRETION",225.094348534308,0
"141","REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS",42.851239011659,0
"142","REACTOME_GPCR_LIGAND_BINDING",218.096963867049,0
"143","REACTOME_GTP_HYDROLYSIS_AND_JOINING_OF_THE_60S_RIBOSOMAL_SUBUNIT",264.70734630221,0
"144","REACTOME_HEMOSTASIS",228.799696601471,0
"145","REACTOME_HIV_INFECTION",212.07378126197,0
"146","REACTOME_HIV_LIFE_CYCLE",219.31737033012,0
"147","REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS",227.706328942236,0
"148","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",120.460282888629,0
"149","REACTOME_INFLUENZA_LIFE_CYCLE",262.232455688451,0
"150","REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION",264.70734630221,0
"151","REACTOME_INNATE_IMMUNITY_SIGNALING",272.045938047746,0
"152","REACTOME_INSULIN_SYNTHESIS_AND_SECRETION",210.751636729495,0
"153","REACTOME_INTEGRATION_OF_ENERGY_METABOLISM",261.373367133562,0
"154","REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",177.288242058905,0
"155","REACTOME_IRS_RELATED_EVENTS",365.119182818649,0
"156","REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE",273.73179846172,0
"157","REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES",208.375872924875,0
"158","REACTOME_MEMBRANE_TRAFFICKING",150.230257533215,0
"159","REACTOME_METABLISM_OF_NUCLEOTIDES",183.775715178617,0
"160","REACTOME_METABOLISM_OF_AMINO_ACIDS",131.002757685344,0
"161","REACTOME_METABOLISM_OF_BILE_ACIDS_AND_BILE_SALTS",168.742040757078,0
"162","REACTOME_METABOLISM_OF_CARBOHYDRATES",124.456053734157,0
"163","REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS",195.80680437546,0
"164","REACTOME_METABOLISM_OF_PROTEINS",236.49917429254,0
"165","REACTOME_METABOLISM_OF_RNA",221.809122566633,0
"166","REACTOME_MITOTIC_M_M_G1_PHASES",192.932879286606,0
"167","REACTOME_MITOTIC_PROMETAPHASE",210.76963465617,0
"168","REACTOME_MRNA_SPLICING",248.573056826126,0
"169","REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH",251.770501620114,0
"170","REACTOME_NCAM1_INTERACTIONS",215.012470976258,0
"171","REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK",246.964206347365,0
"172","REACTOME_OLFACTORY_SIGNALING_PATHWAY",221.562047398671,0
"173","REACTOME_OPIOID_SIGNALLING",169.386355336483,0
"174","REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING",232.738269517237,0
"175","REACTOME_PD1_SIGNALING",3.13025077115208,0.000886128109023758
"176","REACTOME_PEPTIDE_CHAIN_ELONGATION",264.70734630221,0
"177","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",143.516790877928,0
"178","REACTOME_PHASE_1_FUNCTIONALIZATION_OF_COMPOUNDS",134.269816797121,0
"179","REACTOME_PLATELET_ACTIVATION",247.235672802927,0
"180","REACTOME_PLATELET_ACTIVATION_TRIGGERS",220.72890709095,0
"181","REACTOME_PLATELET_DEGRANULATION",223.348295316533,0
"182","REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",250.356553245773,0
"183","REACTOME_PYRUVATE_METABOLISM_AND_TCA_CYCLE",205.863943921304,0
"184","REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT",229.197471372029,0
"185","REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS",229.197471372029,0
"186","REACTOME_REGULATION_OF_INSULIN_SECRETION",221.004861148665,0
"187","REACTOME_RHO_GTPASE_CYCLE",150.639192839373,0
"188","REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION",212.67911562039,0
"189","REACTOME_S_PHASE",230.343189355785,0
"190","REACTOME_SIGNALING_BY_PDGF",254.506978779028,0
"191","REACTOME_SIGNALING_IN_IMMUNE_SYSTEM",217.259797909169,0
"192","REACTOME_SIGNALLING_BY_NGF",230.779041604858,0
"193","REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT",289.378872803871,0
"194","REACTOME_STEROID_METABOLISM",232.738230238744,0
"195","REACTOME_SYNTHESIS_OF_DNA",266.49709530266,0
"196","REACTOME_TCR_SIGNALING",262.665595090789,0
"197","REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS",158.983702557569,0
"198","REACTOME_TIGHT_JUNCTION_INTERACTIONS",11.3801630819267,0
"199","REACTOME_TOLL_LIKE_RECEPTOR_3_CASCADE",328.838319532821,0
"200","REACTOME_TOLL_RECEPTOR_CASCADES",304.073691710785,0
"201","REACTOME_TRANSCRIPTION",221.707347219665,0
"202","REACTOME_TRANSLATION",264.70734630221,0
"203","REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES",261.333032032727,0
"204","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",183.349217174823,0
"205","REACTOME_TRKA_SIGNALLING_FROM_THE_PLASMA_MEMBRANE",179.443920282106,0
"206","REACTOME_TRNA_AMINOACYLATION",198.417274196596,0
"207","REACTOME_VIRAL_MRNA_TRANSLATION",264.70734630221,0
