"","pathways","z-score","Z_p-value","X2-score","X2_p-value"
"89","KEGG_DILATED_CARDIOMYOPATHY",14.6395541884792,1.15102220347993e-48,202.542205654026,0
"90","KEGG_DRUG_METABOLISM_CYTOCHROME_P450",60.1106480028356,0,20.5129294265934,0
"91","KEGG_DRUG_METABOLISM_OTHER_ENZYMES",20.9526887858663,1.46240376195207e-97,242.289933475667,0
"92","KEGG_ECM_RECEPTOR_INTERACTION",15.066977729002,1.97184387644265e-51,258.191070469749,0
"93","KEGG_ENDOCYTOSIS",4.85322293660391,7.03350355145358e-07,321.224075867002,0
"94","KEGG_ENDOMETRIAL_CANCER",12.9741551002064,0,255.129697302618,0
"95","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",54.8731951455421,0,22.0441804803821,0
"96","KEGG_ERBB_SIGNALING_PATHWAY",17.2248471454778,0,137.100972298872,0
"97","KEGG_FATTY_ACID_METABOLISM",45.6315038040581,0,24.1838892046735,0
"98","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",21.8216202049913,0,209.240797612104,0
"99","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",7.79220109194729,4.3909512704033e-15,263.540635623909,0
"100","KEGG_FOCAL_ADHESION",11.133906793544,0,290.778768799704,0
"101","KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",39.4565107985027,0,23.3739132317417,0
"102","KEGG_GALACTOSE_METABOLISM",50.8964866048184,0,9.60752726630854,0
"103","KEGG_GAP_JUNCTION",14.5182402892634,0,209.914340382002,0
"104","KEGG_GLIOMA",37.1903097099426,0,34.6019477204655,0
"105","KEGG_GLUTATHIONE_METABOLISM",2.61675129694166,0.00481791293815459,297.799729050159,0
"106","KEGG_GLYCEROLIPID_METABOLISM",4.32428109573926,8.75442300003911e-06,437.515930847883,0
"107","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",10.7296348336221,5.06315945187594e-27,245.258560998976,0
"108","KEGG_GLYCOLYSIS_GLUCONEOGENESIS",56.220861869302,0,79.0713531847739,0
"109","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",13.3513743477219,8.4228190899898e-41,179.569060114205,0
"110","KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",11.2729402812485,1.24562855558036e-29,367.441885522382,0
"111","KEGG_GNRH_SIGNALING_PATHWAY",3.96569004975275,4.10045159289828e-05,267.564699308834,0
"112","KEGG_HEDGEHOG_SIGNALING_PATHWAY",12.401821586922,0,347.308031262069,0
"113","KEGG_HEMATOPOIETIC_CELL_LINEAGE",62.8056725702714,0,34.5491038841882,0
"114","KEGG_HUNTINGTONS_DISEASE",7.16062561846587,5.16858031987062e-13,241.277768933332,0
"115","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",22.3729422730496,6.11406933567286e-111,188.086733040008,0
"116","KEGG_INOSITOL_PHOSPHATE_METABOLISM",12.5182075822981,4.23527451360234e-36,160.257810342401,0
"117","KEGG_INSULIN_SIGNALING_PATHWAY",3.3289578614635,0.000481338791527768,294.379231857235,0
"118","KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",31.8592021266348,0,7.33228724541303,1.21760417191369e-13
"119","KEGG_JAK_STAT_SIGNALING_PATHWAY",61.945372032754,0,140.195963226599,0
"120","KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",46.7011246913683,0,165.970234752947,0
"121","KEGG_LINOLEIC_ACID_METABOLISM",26.7019928362975,3.9175894380864e-157,14.4812601237989,0
"122","KEGG_LONG_TERM_DEPRESSION",16.7751419572609,2.8844923990379e-63,411.83277324509,0
"123","KEGG_LONG_TERM_POTENTIATION",36.3882827744531,0,73.6378757368502,0
"124","KEGG_LYSINE_DEGRADATION",3.2110529156144,0.000728137138010193,224.044158666825,0
"125","KEGG_LYSOSOME",51.008668277308,0,95.3240840699918,0
"126","KEGG_MAPK_SIGNALING_PATHWAY",11.1475579955702,0,209.815947992738,0
"127","KEGG_MELANOGENESIS",32.761486930471,0,35.1656728377855,0
"128","KEGG_MELANOMA",47.1937448345664,0,17.8913462136733,0
"129","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",56.1686949504954,0,23.6432991574679,0
"130","KEGG_MTOR_SIGNALING_PATHWAY",3.77508530851197,8.93578596916379e-05,402.300664768343,0
"131","KEGG_N_GLYCAN_BIOSYNTHESIS",4.09031893258576,2.42075715451735e-05,270.008143773832,0
"132","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",36.0808036365121,0,202.693062759597,0
"133","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",36.313994941015,9.55457579742908e-289,187.342757384029,0
"134","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",23.8626373481567,0,148.705136966226,0
"135","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",7.28446783700159,2.09253563130543e-13,217.040751354937,0
"136","KEGG_NON_SMALL_CELL_LUNG_CANCER",6.39954965219939,9.70154174860162e-11,359.553797851498,0
"137","KEGG_NOTCH_SIGNALING_PATHWAY",27.640081024872,0,128.249681584389,0
"138","KEGG_NUCLEOTIDE_EXCISION_REPAIR",6.01835343020911,1.08277835930168e-09,324.205291164314,0
"139","KEGG_O_GLYCAN_BIOSYNTHESIS",10.0703126943383,5.03109031862063e-24,84.1758869459437,0
"140","KEGG_OLFACTORY_TRANSDUCTION",8.37192946414413,3.77552161577087e-17,214.470607525522,0
"141","KEGG_OOCYTE_MEIOSIS",16.736683527234,0,238.991758304097,0
"142","KEGG_OXIDATIVE_PHOSPHORYLATION",56.360213339827,0,125.813739865065,0
"143","KEGG_PANCREATIC_CANCER",24.8543861883688,0,180.049710114079,0
"144","KEGG_PARKINSONS_DISEASE",0.104100703213671,0.459751413026091,354.99099745521,0
"145","KEGG_PATHWAYS_IN_CANCER",62.616184593316,0,134.149169584361,0
"146","KEGG_PEROXISOME",5.73597481219806,5.86335232958627e-09,303.307933312948,0
"147","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",14.9086638265189,0,261.871327287411,0
"148","KEGG_PPAR_SIGNALING_PATHWAY",7.16476338454838,5.0318489713569e-13,295.58912528798,0
"149","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",11.3778066024637,0,247.330932080418,0
"150","KEGG_PRIMARY_IMMUNODEFICIENCY",55.0684474923244,0,9.55318794169949,0
"151","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",30.2627691317435,0,105.607730992641,0
"152","KEGG_PROSTATE_CANCER",32.9662889572749,0,203.63905212033,0
"153","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",41.7169070984478,0,73.0861112289544,0
"154","KEGG_PURINE_METABOLISM",5.13269480154545,1.68455586257952e-07,149.090723045726,0
"155","KEGG_PYRIMIDINE_METABOLISM",27.8224956474576,2.08334707037156e-170,125.128426589839,0
"156","KEGG_PYRUVATE_METABOLISM",28.0058618306421,1.26253997066207e-172,167.104480320709,0
"157","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",24.731332768612,0,195.465984373613,0
"158","KEGG_REGULATION_OF_AUTOPHAGY",33.6298969168387,0,320.216902137683,0
"159","KEGG_RENAL_CELL_CARCINOMA",38.3663753617047,0,108.010031897729,0
"160","KEGG_RETINOL_METABOLISM",63.3553979897597,0,104.246671528811,0
"161","KEGG_RIBOSOME",0.485174806951572,0.319648991703504,264.707346302861,0
"162","KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",32.3232518564779,0,221.86572190928,0
"163","KEGG_RNA_DEGRADATION",15.8842617392788,0,282.704381250262,0
"164","KEGG_SMALL_CELL_LUNG_CANCER",52.6570908072664,0,136.237503106732,0
"165","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",15.209517991035,2.28440333673857e-52,190.542796094185,0
"166","KEGG_SPLICEOSOME",30.949566921123,0,243.18568484077,0
"167","KEGG_STARCH_AND_SUCROSE_METABOLISM",49.7139384394228,0,3.4623956326855,0.000279429321420103
"168","KEGG_STEROID_HORMONE_BIOSYNTHESIS",17.944553049011,4.2016956027389e-72,213.906989021187,0
"169","KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",53.2266866682961,0,19.6877761148313,0
"170","KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",39.1664441252266,0,148.850835075667,0
"171","KEGG_TASTE_TRANSDUCTION",13.3404045440052,0,238.048766587677,0
"172","KEGG_TGF_BETA_SIGNALING_PATHWAY",8.89312059413491,0,325.45939379091,0
"173","KEGG_TIGHT_JUNCTION",35.2533178975767,2.98151782935209e-272,212.068011143736,0
"174","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",45.8331838914378,0,119.54509474064,0
"175","KEGG_TRYPTOPHAN_METABOLISM",22.6956425677733,4.2068518722777e-114,23.7228827405816,0
"176","KEGG_TYPE_II_DIABETES_MELLITUS",7.06695351769026,1.01234904128515e-12,302.943690592897,0
"177","KEGG_TYROSINE_METABOLISM",20.5766511402725,3.6485546010731e-94,320.800137029639,0
"178","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",1.08168261631942,0.147028942015746,221.425740132684,0
"179","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",15.7134869957719,9.39174717663387e-56,103.823659816905,0
"180","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",24.1505359194061,0,40.4123624599938,0
"181","KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",23.9273377959875,0,354.923510449339,0
"182","KEGG_VEGF_SIGNALING_PATHWAY",39.8832041055765,0,69.6311773106988,0
"183","KEGG_VIBRIO_CHOLERAE_INFECTION",46.2590321414705,0,229.194552153495,0
"184","KEGG_VIRAL_MYOCARDITIS",15.9648304540435,0,173.292877631006,0
"185","KEGG_WNT_SIGNALING_PATHWAY",16.0195526763347,0,286.097096457205,0
"186","REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE",1.06077280978635,0.150314473565741,639.490812664758,0
"187","REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS",26.0674371369374,0,185.060461886428,0
"188","REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS",13.3890360372518,0,182.817650166959,0
"189","REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX",26.0674371369374,0,185.060461886428,0
"190","REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS",10.4210601212206,0,236.702847449221,0
"191","REACTOME_AMINE_LIGAND_BINDING_RECEPTORS",38.6109139232404,0,196.052255198951,0
"192","REACTOME_APOPTOSIS",10.9030905266041,7.68955355289714e-28,211.343377317097,0
"193","REACTOME_APOPTOTIC_EXECUTION_PHASE",5.2816437401304,7.59804063127118e-08,247.513609174167,0
"194","REACTOME_AXON_GUIDANCE",17.8121059616376,4.48123898522169e-71,204.364809704472,0
"195","REACTOME_BIOLOGICAL_OXIDATIONS",41.3793603269351,0,123.783720339038,0
"196","REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS",7.62815339978716,1.55361948178153e-14,225.551357863356,0
"197","REACTOME_CD28_CO_STIMULATION",31.2074770634734,7.99464238477861e-214,231.54387086653,0
"198","REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING",1.14733047888967,0.132582227921549,274.098165708508,0
"199","REACTOME_CDC20_PHOSPHO_APC_MEDIATED_DEGRADATION_OF_CYCLIN_A",10.5273626523705,4.38079567600003e-26,252.002940285866,0
"200","REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX",15.4318887925197,7.49273373917434e-54,208.60793085224,0
"201","REACTOME_CELL_CELL_ADHESION_SYSTEMS",42.7920669007377,0,180.898043568231,0
"202","REACTOME_CELL_CYCLE_CHECKPOINTS",18.1556859594073,0,205.830192332515,0
"203","REACTOME_CELL_CYCLE_MITOTIC",6.51871232280897,4.44375757892148e-11,200.463871413423,0
"204","REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE",15.5108991079911,0,232.738269513792,0
"205","REACTOME_CELL_JUNCTION_ORGANIZATION",46.607973447839,0,166.237321141568,0
"206","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",13.5030409838018,1.09102876366455e-41,163.9671822329,0
"207","REACTOME_CENTROSOME_MATURATION",10.9671616831681,3.80798901671847e-28,208.375872919208,0
"208","REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",48.8861976983657,0,16.401600272921,0
"209","REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT",22.7317727427523,0,302.180265180484,0
"210","REACTOME_CITRIC_ACID_CYCLE",5.81908216674062,3.60134121991392e-09,376.457253197438,0
"211","REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS",16.2630876619389,0,209.334646896486,0
"212","REACTOME_CLASS_B2_SECRETIN_FAMILY_RECEPTORS",7.62815339978716,1.55361948178153e-14,225.551357863356,0
"213","REACTOME_CLATHRIN_DERIVED_VESICLE_BUDDING",50.1055427790958,0,42.851239011852,0
"214","REACTOME_COLLAGEN_MEDIATED_ACTIVATION_CASCADE",12.4100154384307,1.63921211266505e-35,259.708891276036,0
"215","REACTOME_COMMON_PATHWAY",1.42562531506578,0.0819344357643109,294.705571162311,0
"216","REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY",4.14716496549847,1.90283796218545e-05,275.518967584292,0
"217","REACTOME_CTLA4_INHIBITORY_SIGNALING",25.5272166453859,8.59302122598627e-144,371.621880900291,0
"218","REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE",10.2252581866694,1.03234908872634e-24,140.35101608012,0
"219","REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION",17.9222785907229,6.24650263768013e-72,166.103265504178,0
"220","REACTOME_DARPP32_EVENTS",21.9535299028364,0,249.694353159597,0
"221","REACTOME_DEPOLARIZATION_OF_THE_PRESYNAPTIC_TERMINAL_TRIGGERS_THE_OPENING_OF_CALCIUM_CHANNELS",4.27994233995759,1.06623956156534e-05,251.414700718971,0
"222","REACTOME_DIABETES_PATHWAYS",12.7556546555557,2.08420522966891e-37,242.738440582385,0
"223","REACTOME_DNA_REPAIR",6.77264396830685,8.00289624160154e-12,224.283548840719,0
"224","REACTOME_DNA_REPLICATION_PRE_INITIATION",5.72901088736653,6.08984563304697e-09,248.116037614569,0
"225","REACTOME_DOUBLE_STRAND_BREAK_REPAIR",21.8654001746478,0,257.484691572907,0
"226","REACTOME_DOWN_STREAM_SIGNAL_TRANSDUCTION",29.0032517848805,0,39.4520723941426,0
"227","REACTOME_DOWNSTREAM_EVENTS_IN_GPCR_SIGNALING",19.0158552422974,0,219.112287869527,0
"228","REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR",33.7108291460575,0,32.2247416949086,0
"229","REACTOME_DOWNSTREAM_TCR_SIGNALING",23.3505016928339,0,158.595072606702,0
"230","REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION",8.11778165000134,3.15142762896559e-16,288.101092501462,0
"231","REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE",33.4382319924894,0,2.35570259179456,0.00939175810507076
"232","REACTOME_ELECTRON_TRANSPORT_CHAIN",16.9499402694331,1.50408658466925e-64,285.629840006714,0
"233","REACTOME_ELONGATION_AND_PROCESSING_OF_CAPPED_TRANSCRIPTS",4.3837911565531,6.71248272724088e-06,263.446340879823,0
"234","REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK",1.06077280978635,0.150314473565741,639.490812664758,0
"235","REACTOME_ERK_MAPK_TARGETS",14.0809309674026,0,513.091488566965,0
"236","REACTOME_ETHANOL_OXIDATION",39.4252146157024,0,14.6606987794947,0
"237","REACTOME_FORMATION_AND_MATURATION_OF_MRNA_TRANSCRIPT",11.1944933746769,0,235.648708803289,0
"238","REACTOME_FORMATION_OF_A_POOL_OF_FREE_40S_SUBUNITS",0.485174806951572,0.319648991703504,264.707346302861,0
"239","REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE",10.942789442632,0,279.666930087259,0
"240","REACTOME_FORMATION_OF_PLATELET_PLUG",18.791129678966,0,229.099380704487,0
"241","REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX",27.9305562556449,1.0302677953938e-171,27.3628557797653,0
"242","REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS",18.1999488405661,0,213.292021825024,0
"243","REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",12.9421794744373,0,221.056235002903,0
"244","REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS",21.2281547878571,0,225.792573606422,0
"245","REACTOME_G_ALPHA_S_SIGNALLING_EVENTS",15.1198272397127,8.91901902652334e-52,167.081543896322,0
"246","REACTOME_G1_S_TRANSITION",8.03574198903154,6.15250768933192e-16,224.295901927791,0
"247","REACTOME_G2_M_CHECKPOINTS",31.11978809221,0,140.621661106222,0
"248","REACTOME_G2_M_TRANSITION",3.61190440802384,0.000169309168345493,205.630324392929,0
"249","REACTOME_GAP_JUNCTION_TRAFFICKING",33.6696463838813,1.55541044688603e-248,72.7669081520577,0
"250","REACTOME_GENE_EXPRESSION",1.64130982837368,0.05405537683877,228.090996659725,0
"251","REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES",24.2341747166119,0,251.419805461625,0
"252","REACTOME_GENES_INVOLVED_IN_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS",1.17614338017991,0.126755305653899,359.97472827408,0
"253","REACTOME_GLUCONEOGENESIS",9.35234699923184,5.75014910596366e-21,304.596913335566,0
"254","REACTOME_GLUCOSE_AND_OTHER_SUGAR_SLC_TRANSPORTERS",18.4608602036909,0,288.774483027109,0
"255","REACTOME_GLUCOSE_METABOLISM",27.5826890744705,1.59796124139181e-167,199.017146587974,0
"256","REACTOME_GLUCOSE_REGULATION_OF_INSULIN_SECRETION",16.6780794123667,1.46518286867933e-62,225.094348532126,0
"257","REACTOME_GLUCOSE_TRANSPORT",44.5768238146687,0,30.2070666437929,0
"258","REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS",50.1055427790958,0,42.851239011852,0
"259","REACTOME_GPCR_LIGAND_BINDING",7.0482486416201,1.15439430589921e-12,218.096963863144,0
"260","REACTOME_GTP_HYDROLYSIS_AND_JOINING_OF_THE_60S_RIBOSOMAL_SUBUNIT",0.485174806951572,0.319648991703504,264.707346302861,0
